日期,开盘价,收盘价,最高价,最低价,成交量,成交额,code,name,industry,日收益率,is_extreme,hs300_close,zz500_close,year_month,CPI同比,M2同比
2020-02-17,26.97265823,27.38144957,27.38144957,26.78340298,66942541,2396661832.0,600036,招商银行,银行,0.014761443361397925,False,4077.424,5594.436,2020-02,5.2,8.1
2020-02-18,27.252756,27.0256497,27.252756,26.9499476,51639665,1846260235.0,600036,招商银行,银行,-0.01307935717841325,False,4057.51,5660.814,2020-02,5.2,8.1
2020-02-19,26.9499476,26.89695613,27.16948369,26.84396466,41952131,1496142157.0,600036,招商银行,银行,-0.00477327875265766,False,4051.31,5603.262,2020-02,5.2,8.1
2020-02-20,26.99536886,27.23761558,27.29060705,26.6471392,74600588,2658121245.0,600036,招商银行,银行,0.012585818489451414,False,4144.656,5706.712,2020-02,5.2,8.1
2020-02-21,27.1770539,26.98022844,27.19976453,26.85153487,73031468,2603112503.0,600036,招商银行,银行,-0.009494625919778451,False,4149.49,5784.032,2020-02,5.2,8.1
2020-02-24,26.86667529,26.53358605,27.01807949,26.51844563,79856482,2812039823.0,600036,招商银行,银行,-0.01669298912200953,False,4132.838,5865.466,2020-02,5.2,8.1
2020-02-25,26.35190101,26.21563723,26.55629668,26.1172245,87373432,3032212325.0,600036,招商银行,银行,-0.012055255066268613,False,4123.854,5897.721,2020-02,5.2,8.1
2020-02-26,26.04909261,26.36704143,26.48816479,25.92796925,77970475,2707591830.0,600036,招商银行,银行,0.0057587259635791845,False,4073.015,5743.392,2020-02,5.2,8.1
2020-02-27,26.33676059,26.66227962,26.76069235,26.2686287,68937853,2422074087.0,600036,招商银行,银行,0.011135018690150305,False,4084.875,5753.727,2020-02,5.2,8.1
2020-02-28,26.38218185,25.8901182,26.63199878,25.8901182,83534097,2885398352.0,600036,招商银行,银行,-0.029388458999500638,False,3940.048,5451.289,2020-02,5.2,8.1
2020-03-02,25.92039904,26.30647975,26.40489248,25.8144161,70429063,2438029173.0,600036,招商银行,银行,0.015953927942241684,False,4069.666,5656.419,2020-03,4.3,10.1
2020-03-03,26.44274353,26.20806702,26.5714371,26.05666282,68607306,2380418310.0,600036,招商银行,银行,-0.0037480222627379787,False,4091.361,5710.023,2020-03,4.3,10.1
2020-03-04,26.25348828,26.32919038,26.3443308,26.07180324,56088606,1941800190.0,600036,招商银行,银行,0.004610959178073666,False,4115.052,5716.511,2020-03,4.3,10.1
2020-03-05,26.48816479,27.42687083,27.49500272,26.3443308,135541300,4840609026.0,600036,招商银行,银行,0.04084499598084875,False,4206.725,5801.119,2020-03,4.3,10.1
2020-03-06,27.13163264,26.80611361,27.26789642,26.80611361,67067378,2389764957.0,600036,招商银行,银行,-0.022893238783173446,False,4138.507,5763.86,2020-03,4.3,10.1
2020-03-09,26.40489248,25.87497778,26.40489248,25.87497778,96659166,3318066994.0,600036,招商银行,银行,-0.035353588436367676,False,3997.1325,5525.8167,2020-03,4.3,10.1
2020-03-10,25.88254799,26.25348828,26.45031374,25.79927568,66829810,2309858482.0,600036,招商银行,银行,0.014522474224896399,False,4082.7315,5675.1113,2020-03,4.3,10.1
2020-03-11,26.31404996,26.07937345,26.48816479,26.04909261,56655064,1965764178.0,600036,招商银行,银行,-0.006654154452673535,False,4028.4289,5589.5311,2020-03,4.3,10.1
2020-03-12,26.01881177,25.85983736,26.18535639,25.75385442,61918002,2118258080.0,600036,招商银行,银行,-0.008453628539298418,False,3950.9111,5493.8838,2020-03,4.3,10.1
2020-03-13,24.8302888,25.29207161,25.40562476,24.5274804,114095770,3748370246.0,600036,招商银行,银行,-0.022200112551703944,False,3895.3128,5457.2006,2020-03,4.3,10.1
2020-03-16,25.27693119,23.97485507,25.27693119,23.95214444,106602730,3445337101.0,600036,招商银行,银行,-0.05348539581811678,False,3727.8398,5200.1142,2020-03,4.3,10.1
2020-03-17,23.95971465,24.02027633,24.68645481,23.55092331,84344133,2675433577.0,600036,招商银行,银行,0.0018927450445557672,False,3709.6822,5212.0619,2020-03,4.3,10.1
2020-03-18,24.13382948,23.33138722,24.43663788,23.28596596,82431704,2604923481.0,600036,招商银行,银行,-0.029098775703134596,False,3636.2565,5119.4716,2020-03,4.3,10.1
2020-03-19,23.07400008,22.18828551,23.07400008,21.73407291,155945747,4591894342.0,600036,招商银行,银行,-0.05023507516916861,False,3589.0926,5157.8235,2020-03,4.3,10.1
2020-03-20,22.5592258,23.49793184,23.55092331,22.5592258,134315310,4101898423.0,600036,招商银行,银行,0.05734794059221699,False,3653.2239,5219.2809,2020-03,4.3,10.1
2020-03-23,22.71820021,22.83175336,23.09671071,22.61978748,92897116,2804113446.0,600036,招商银行,银行,-0.028760152175262687,False,3530.3058,4998.9095,2020-03,4.3,10.1
2020-03-24,23.58120415,23.85373171,23.95971465,23.32381701,82535893,2585549433.0,600036,招商银行,银行,0.04378841262942788,False,3625.1146,5096.0408,2020-03,4.3,10.1
2020-03-25,24.39878683,24.59561229,24.73944628,24.35336557,80952655,2629580314.0,600036,招商银行,银行,0.03062739391182552,False,3722.5181,5217.4237,2020-03,4.3,10.1
2020-03-26,24.3003741,24.76972712,25.29964182,24.27009326,69463585,2281461462.0,600036,招商银行,银行,0.007054162053537304,False,3698.0472,5166.1091,2020-03,4.3,10.1
2020-03-27,25.07253552,24.76972712,25.23150993,24.58804208,58177545,1911127945.0,600036,招商银行,银行,0.0,False,3710.0605,5137.3371,2020-03,4.3,10.1
2020-03-30,24.36093578,24.71673565,24.76972712,24.0732678,47749415,1541068106.0,600036,招商银行,银行,-0.0021416560121061573,False,3674.1108,5027.4856,2020-03,4.3,10.1
2020-03-31,24.92113132,24.43663788,24.96655258,24.34579536,37754006,1228383288.0,600036,招商银行,银行,-0.011397012320692122,False,3686.1551,5041.4534,2020-03,4.3,10.1
2020-04-01,24.31551452,24.32308473,24.71673565,24.224672,35814313,1157345796.0,600036,招商银行,银行,-0.004657670273980833,False,3675.0758,5019.2187,2020-04,3.3,11.1
2020-04-02,24.03541675,24.48205914,24.48205914,24.00513591,28960147,929189673.0,600036,招商银行,银行,0.006514681021193672,False,3734.5306,5147.2019,2020-04,3.3,11.1
2020-04-03,24.224672,24.33822515,24.46691872,24.21710179,25161829,808697603.0,600036,招商银行,银行,-0.00589240346533244,False,3713.2183,5107.0393,2020-04,3.3,11.1
2020-04-07,24.86056964,24.61832292,24.89085048,24.5274804,43184378,1406732994.0,600036,招商银行,银行,0.011442833995981515,False,3798.0214,5267.073,2020-04,3.3,11.1
2020-04-08,24.6031825,24.39121662,24.6031825,24.31551452,31813445,1024956344.0,600036,招商银行,银行,-0.009267906930781509,False,3780.3445,5271.7961,2020-04,3.3,11.1
2020-04-09,24.44420809,24.4517783,24.48962935,24.30794431,28664595,924260480.0,600036,招商银行,银行,0.0024798524797825334,False,3792.8105,5322.4614,2020-04,3.3,11.1
2020-04-10,24.53505061,24.3003741,24.64860376,24.15654011,43743153,1409435238.0,600036,招商银行,银行,-0.0062112000926407476,False,3769.1782,5208.5102,2020-04,3.3,11.1
2020-04-13,24.16411032,24.17168053,24.3760762,24.08840822,23055549,737876564.0,600036,招商银行,银行,-0.005310023409279521,False,3753.2566,5169.1757,2020-04,3.3,11.1
2020-04-14,24.36093578,24.76215691,24.76215691,24.28523368,42707944,1386006869.0,600036,招商银行,银行,0.024134834823601903,False,3825.6991,5288.593,2020-04,3.3,11.1
2020-04-15,24.67131439,24.54262082,24.70159523,24.46691872,23783848,771129191.0,600036,招商银行,银行,-0.00890532524276256,False,3797.3623,5268.7497,2020-04,3.3,11.1
2020-04-16,24.3760762,24.3003741,24.53505061,24.19439116,29499982,947452268.0,600036,招商银行,银行,-0.00991948617155992,False,3802.3806,5316.9707,2020-04,3.3,11.1
2020-04-17,24.56533145,24.87571006,25.1330972,24.48205914,69795242,2293965391.0,600036,招商银行,银行,0.023400082473151756,False,3839.4871,5318.4547,2020-04,3.3,11.1
2020-04-20,24.89842069,24.9059909,25.04225468,24.64103355,33602426,1104349255.0,600036,招商银行,银行,0.0012165451622042649,False,3853.4551,5381.7857,2020-04,3.3,11.1
2020-04-21,24.9059909,24.71673565,25.01197384,24.66374418,32871489,1077331035.0,600036,招商银行,银行,-0.007627802048886127,False,3808.0474,5343.8806,2020-04,3.3,11.1
2020-04-22,24.56533145,24.77729733,24.79243775,24.47448893,27943538,910099517.0,600036,招商银行,银行,0.0024472327906490416,False,3839.3834,5387.6233,2020-04,3.3,11.1
2020-04-23,24.84542922,24.74701649,24.95141216,24.71673565,24614551,807219190.0,600036,招商银行,银行,-0.001222867776969848,False,3829.7525,5357.7904,2020-04,3.3,11.1
2020-04-24,24.76972712,24.61075271,24.76972712,24.53505061,22259784,723766561.0,600036,招商银行,银行,-0.00552148642030527,False,3796.9721,5273.5474,2020-04,3.3,11.1
2020-04-27,24.79243775,25.42076518,25.72357358,24.76972712,65341471,2197523211.0,600036,招商银行,银行,0.03238291733358074,False,3822.769,5265.7248,2020-04,3.3,11.1
2020-04-28,25.4359056,25.63273106,25.6630119,25.2087993,36651091,1234430064.0,600036,招商银行,银行,0.008303725055594596,False,3849.1465,5227.846,2020-04,3.3,11.1
2020-04-29,25.6630119,26.51087542,26.5714371,25.65544169,65876588,2288732967.0,600036,招商银行,银行,0.03368495015271656,False,3867.032,5226.8116,2020-04,3.3,11.1
2020-04-30,26.60928815,26.56386689,27.29060705,26.53358605,71533247,2544804889.0,600036,招商银行,银行,0.0019968627374179803,False,3912.5772,5353.8595,2020-04,3.3,11.1
2020-05-06,26.13993513,26.21563723,26.32919038,25.87497778,50173590,1731704264.0,600036,招商银行,银行,-0.013195831180793203,False,3936.2539,5451.3159,2020-05,2.5,11.1
2020-05-07,26.1929266,26.07937345,26.20806702,25.77656505,29948465,1028793473.0,600036,招商银行,银行,-0.005211360954662978,False,3924.8946,5445.7519,2020-05,2.5,11.1
2020-05-08,26.32162017,26.47302437,26.63199878,26.15507555,39215460,1371649847.0,600036,招商银行,银行,0.014981553615616894,False,3963.6217,5507.6965,2020-05,2.5,11.1
2020-05-11,26.48059458,26.46545416,26.85910508,26.40489248,29584829,1040649468.0,600036,招商银行,银行,-0.0002860002879497556,False,3960.1803,5496.192,2020-05,2.5,11.1
2020-05-12,26.48816479,26.18535639,26.52601584,26.07180324,34963382,1213003373.0,600036,招商银行,银行,-0.010639927838257398,False,3960.2378,5512.464,2020-05,2.5,11.1
2020-05-13,26.0415224,26.14750534,26.25348828,25.8144161,27983494,961672947.0,600036,招商银行,银行,-0.0014465502305448681,False,3968.2529,5536.2802,2020-05,2.5,11.1
2020-05-14,26.03395219,25.68572253,26.05666282,25.5873098,42063019,1430362916.0,600036,招商银行,银行,-0.0178184939223937,False,3925.2177,5487.107,2020-05,2.5,11.1
2020-05-15,25.88254799,25.62516085,25.93553946,25.5116077,36192753,1226127432.0,600036,招商银行,银行,-0.0023605794378547466,False,3912.8159,5507.9336,2020-05,2.5,11.1
2020-05-18,25.45104602,25.5873098,25.9658203,25.36777371,36370093,1233862748.0,600036,招商银行,银行,-0.0014781968693108945,False,3922.9117,5478.8218,2020-05,2.5,11.1
2020-05-19,26.0415224,25.94310967,26.10208408,25.78413526,26430448,904985389.0,600036,招商银行,银行,0.01380953339754425,False,3956.2495,5547.8759,2020-05,2.5,11.1
2020-05-20,25.94310967,26.25348828,26.51844563,25.8144161,38051757,1313430550.0,600036,招商银行,银行,0.011892816025823627,False,3935.222,5489.7024,2020-05,2.5,11.1
2020-05-21,26.42760311,26.29133933,26.63199878,26.23834786,36252721,1263004925.0,600036,招商银行,银行,0.0014407148436414786,False,3913.7949,5426.1745,2020-05,2.5,11.1
2020-05-22,26.10965429,25.45861623,26.26105849,25.44347581,42396439,1439086679.0,600036,招商银行,银行,-0.03218534100380434,False,3824.064,5328.2268,2020-05,2.5,11.1
2020-05-25,25.67815232,25.04982489,25.69329274,24.9059909,43264917,1434823005.0,600036,招商银行,银行,-0.016187403818657468,False,3829.3245,5316.6036,2020-05,2.5,11.1
2020-05-26,25.2087993,25.30721203,25.35263329,25.04982489,32246077,1072932146.0,600036,招商银行,银行,0.010222578498486371,False,3872.7701,5420.2126,2020-05,2.5,11.1
2020-05-27,25.41319497,25.30721203,25.72357358,25.16337804,32083331,1077247848.0,600036,招商银行,银行,0.0,False,3845.6135,5369.4992,2020-05,2.5,11.1
2020-05-28,25.42076518,25.90525862,26.2686287,25.30721203,69362331,2378620601.0,600036,招商银行,银行,0.023356568032040316,False,3856.6324,5361.167,2020-05,2.5,11.1
2020-05-29,25.63273106,25.60245022,25.83712673,25.5116077,37237481,1260905545.0,600036,招商银行,银行,-0.011757924993613144,False,3867.0232,5406.3403,2020-05,2.5,11.1
2020-06-01,25.85226715,26.35947122,26.47302437,25.8144161,48823746,1693982687.0,600036,招商银行,银行,0.029139590869608746,False,3971.3402,5569.48,2020-06,2.4,11.1
2020-06-02,26.15507555,26.52601584,26.69256046,26.14750534,49295713,1726597705.0,600036,招商银行,银行,0.006298331728147641,False,3983.5677,5566.4438,2020-06,2.4,11.1
2020-06-03,26.83639445,26.66227962,27.252756,26.51087542,61018691,2169754932.0,600036,招商银行,银行,0.005123836999869466,False,3983.6477,5572.3125,2020-06,2.4,11.1
2020-06-04,26.8742455,26.60928815,26.91209655,26.54872647,25756086,909222198.0,600036,招商银行,银行,-0.001989484811386116,False,3982.1851,5576.7535,2020-06,2.4,11.1
2020-06-05,26.7228413,26.67742004,26.85153487,26.35190101,32717303,1146499654.0,600036,招商银行,银行,0.002557182811304892,False,4001.2509,5585.4231,2020-06,2.4,11.1
2020-06-08,26.91209655,27.00293907,27.39658999,26.8742455,50180979,1796585383.0,600036,招商银行,银行,0.01212819830282136,False,4021.9549,5575.3036,2020-06,2.4,11.1
2020-06-09,26.95751781,26.89695613,27.01807949,26.69256046,30093079,1067277929.0,600036,招商银行,银行,-0.003932589337864444,False,4047.0293,5610.3774,2020-06,2.4,11.1
2020-06-10,26.98022844,26.75312214,26.98779865,26.63199878,27273061,964770416.0,600036,招商银行,银行,-0.005361943141385399,False,4039.7051,5615.2417,2020-06,2.4,11.1
2020-06-11,26.65470941,26.09451387,26.73798172,25.97339051,58892745,2040709558.0,600036,招商银行,银行,-0.024926086362776288,False,3995.8846,5589.1019,2020-06,2.4,11.1
2020-06-12,25.73114379,26.1172245,26.1172245,25.5116077,54661576,1865053466.0,600036,招商银行,银行,0.0008699435085400354,False,4003.0829,5591.4871,2020-06,2.4,11.1
2020-06-15,25.76899484,25.41319497,25.87497778,25.32992266,65434347,2209023835.0,600036,招商银行,银行,-0.027326513045370517,False,3954.9883,5590.6435,2020-06,2.4,11.1
2020-06-16,25.738714,25.84469694,25.87497778,25.59488001,38163105,1298977209.0,600036,招商银行,银行,0.016836906374350934,False,4014.5702,5695.3007,2020-06,2.4,11.1
2020-06-17,25.738714,25.8901182,25.97339051,25.61002043,30627774,1042779922.0,600036,招商银行,银行,0.0017559267022650125,False,4017.5941,5735.4183,2020-06,2.4,11.1
2020-06-18,25.64787148,25.65544169,25.78413526,24.99683342,92293933,3090987273.0,600036,招商银行,银行,-0.00910565844959949,False,4044.3842,5734.403,2020-06,2.4,11.1
2020-06-19,25.5873098,25.63273106,25.99610114,25.4359056,67949603,2299545222.0,600036,招商银行,银行,-0.0008856089139707104,False,4098.7095,5787.1482,2020-06,2.4,11.1
2020-06-22,25.48132686,25.3602035,25.62516085,25.23150993,59581469,1997593331.0,600036,招商银行,银行,-0.010688937873968494,False,4102.0459,5784.0269,2020-06,2.4,11.1
2020-06-23,25.2087993,25.24665035,25.39048434,25.06496531,45252939,1509296732.0,600036,招商银行,银行,-0.004487666469388128,False,4121.7944,5804.343,2020-06,2.4,11.1
2020-06-24,25.37534392,25.6630119,25.70843316,25.36777371,47989117,1621575075.0,600036,招商银行,银行,0.016357242024771894,False,4138.9895,5789.0893,2020-06,2.4,11.1
2020-06-29,25.86740757,25.46618644,25.9658203,25.35263329,56729748,1915098031.0,600036,招商银行,银行,-0.007699179281657201,False,4109.7164,5762.4378,2020-06,2.4,11.1
2020-06-30,25.62516085,25.52674812,25.70843316,25.46618644,39156798,1322157814.0,600036,招商银行,银行,0.0023752980289074833,False,4163.9637,5864.4164,2020-06,2.4,11.1
2020-07-01,25.57973959,26.33676059,26.3443308,25.44347581,79909645,2741317357.0,600036,招商银行,银行,0.03123885603019599,False,4247.7835,5881.8875,2020-07,1.0,9.4
2020-07-02,26.23077765,26.7228413,26.85153487,25.9658203,124517798,4347489231.0,600036,招商银行,银行,0.014552974775400405,False,4335.8445,5975.2794,2020-07,1.0,9.4
2020-07-03,26.7985434,27.81295154,27.82809196,26.76069235,153570417,5583630477.0,600036,招商银行,银行,0.03998311584772848,False,4419.5955,6051.5099,2020-07,1.0,9.4
2020-07-06,28.14604078,30.59121861,30.59121861,28.14604078,187492888,7369658960.0,600036,招商银行,银行,0.09521119930340276,False,4670.0949,6299.8551,2020-07,1.0,9.4
2020-07-07,31.6434778,31.08328226,32.7790093,30.6593505,201633829,8389893483.0,600036,招商银行,银行,0.015957132500405313,False,4698.1264,6380.0276,2020-07,1.0,9.4
2020-07-08,30.9621589,30.6593505,31.69646927,30.25812937,182703889,7454256185.0,600036,招商银行,银行,-0.01373243747829413,False,4774.0042,6535.4151,2020-07,1.0,9.4
2020-07-09,30.66692071,30.21270811,30.75019302,29.92504013,169323629,6759559094.0,600036,招商银行,银行,-0.014675055051850893,False,4840.7712,6693.7452,2020-07,1.0,9.4
2020-07-10,30.21269048,29.073178,30.439032,28.9170804,152815945,5784778253.0,600036,招商银行,银行,-0.038446603293444785,False,4753.1333,6676.4373,2020-07,1.0,9.4
2020-07-13,28.88586088,29.1122024,29.658544,28.62049496,163406373,6086294085.0,600036,招商银行,银行,0.0013413818242013111,False,4852.9612,6899.5175,2020-07,1.0,9.4
2020-07-14,28.93269016,28.49561688,29.20586096,28.27708024,131086591,4821059904.0,600036,招商银行,银行,-0.021407130982224444,False,4806.6902,6807.727,2020-07,1.0,9.4
2020-07-15,28.87025112,27.98829968,28.89366576,27.8634216,134114248,4838521682.0,600036,招商银行,银行,-0.017963727490558672,False,4744.4687,6638.8384,2020-07,1.0,9.4
2020-07-16,28.1365924,27.7853728,28.55025104,27.77756792,142952326,5153628340.0,600036,招商银行,银行,-0.007276830319002004,False,4516.2532,6319.9981,2020-07,1.0,9.4
2020-07-17,27.99610456,28.16000704,28.2536656,27.55903128,116991781,4182751219.0,600036,招商银行,银行,0.013393057336438035,False,4544.7007,6344.5912,2020-07,1.0,9.4
2020-07-20,28.1756168,29.08878776,29.2292756,27.9804948,159415734,5884589656.0,600036,招商银行,银行,0.03245001829674412,False,4680.3046,6526.8325,2020-07,1.0,9.4
2020-07-21,29.08878776,28.75317792,29.22147072,28.50342176,83162093,3062989302.9,600036,招商银行,银行,-0.011604502104060955,False,4691.0425,6563.3239,2020-07,1.0,9.4
2020-07-22,28.70634864,28.44098272,28.9561048,28.30049488,99881181,3656733629.34,600036,招商银行,银行,-0.010917138995348416,False,4714.4454,6620.6893,2020-07,1.0,9.4
2020-07-23,28.23805584,27.7853728,28.41756808,27.512202,119707588,4272039760.67,600036,招商银行,银行,-0.023321434533772833,False,4712.4357,6620.0859,2020-07,1.0,9.4
2020-07-24,27.707324,27.0048848,27.9414704,26.63805544,130419436,4555965917.24,600036,招商银行,银行,-0.028491955794306273,False,4505.5906,6283.9831,2020-07,1.0,9.4
2020-07-27,27.27025072,26.731714,27.29366536,26.54439688,89346903,3062209384.23,600036,招商银行,银行,-0.0101671173554442,False,4528.45,6298.7351,2020-07,1.0,9.4
2020-07-28,27.05171408,26.98927504,27.22342144,26.70049448,78035052,2693238172.04,600036,招商银行,银行,0.009588915546910007,False,4568.2576,6359.6637,2020-07,1.0,9.4
2020-07-29,26.926836,27.37171416,27.5902508,26.71610424,96913071,3381773114.04,600036,招商银行,银行,0.01407058389694237,False,4679.008,6530.2712,2020-07,1.0,9.4
2020-07-30,27.3561044,26.97366528,27.44976296,26.91122624,79887927,2776830172.08,600036,招商银行,银行,-0.014649120216231883,False,4656.1506,6511.436,2020-07,1.0,9.4
2020-07-31,27.0048848,27.1609824,27.5902508,26.91903112,98989455,3456763749.19,600036,招商银行,银行,0.006920442844573977,False,4695.0462,6579.6696,2020-07,1.0,9.4
2020-08-03,27.4731776,27.31708,27.62147032,27.14537264,102185800,3573570193.37,600036,招商银行,银行,0.0057306747089850745,False,4771.3108,6739.8085,2020-08,0.7,9.2
2020-08-04,27.42634832,28.62829984,28.9951292,27.31708,235440404,8524612075.11,600036,招商银行,银行,0.04688358589885046,False,4775.8024,6697.7071,2020-08,0.7,9.2
2020-08-05,28.4097632,28.3317144,28.61269008,27.94927528,106065970,3842397075.88,600036,招商银行,银行,-0.010413906117459093,False,4777.1089,6772.8422,2020-08,0.7,9.2
2020-08-06,28.43317784,28.89366576,29.13561704,28.36293392,125242884,4621511196.9,600036,招商银行,银行,0.019640565874546417,False,4762.7642,6770.3016,2020-08,0.7,9.2
2020-08-07,28.78439744,28.57366568,28.78439744,28.2536656,89795414,3286449488.12,600036,招商银行,银行,-0.011136880013206585,False,4707.9262,6688.8822,2020-08,0.7,9.2
2020-08-10,28.6439096,28.878056,29.19805608,28.01171432,122448139,4519789795.52,600036,招商银行,银行,0.010596485512079545,False,4724.8697,6725.2956,2020-08,0.7,9.2
2020-08-11,28.9951292,29.29951952,30.2829344,28.9951292,173638283,6622998621.96,600036,招商银行,银行,0.014489118514138387,False,4681.7837,6600.8472,2020-08,0.7,9.2
2020-08-12,29.48683664,29.49464152,29.86147088,28.90147064,93003691,3505241801.02,600036,招商银行,银行,0.006637486203034816,False,4647.6446,6528.3999,2020-08,0.7,9.2
2020-08-13,29.5414708,29.13561704,29.79122696,29.12781216,64048694,2413002932.95,600036,招商银行,银行,-0.0122472244349051,False,4635.7126,6552.6567,2020-08,0.7,9.2
2020-08-14,29.13561704,29.658544,29.72098304,29.08098288,67065745,2530430881.69,600036,招商银行,银行,0.017788866799893305,False,4704.6288,6623.5633,2020-08,0.7,9.2
2020-08-17,29.70537328,30.4780564,30.85269064,29.70537328,148309043,5782809861.48,600036,招商银行,银行,0.02725671655930923,False,4815.2261,6744.5468,2020-08,0.7,9.2
2020-08-18,30.439032,30.3219588,30.56391008,30.07220264,57366054,2225879678.34,600036,招商银行,银行,-0.005134799472038528,False,4812.7564,6789.3979,2020-08,0.7,9.2
2020-08-19,30.31415392,29.9317148,30.50147104,29.9317148,56393694,2185921383.67,600036,招商银行,银行,-0.012953549000391265,False,4740.6784,6666.274,2020-08,0.7,9.2
2020-08-20,29.82244648,29.28390976,29.83805624,28.97951944,73440819,2759025986.07,600036,招商银行,银行,-0.021880403675241366,False,4679.1544,6593.785,2020-08,0.7,9.2
2020-08-21,29.658544,29.47903176,29.66634888,29.23708048,56125442,2115951199.63,600036,招商银行,银行,0.006641012586341525,False,4718.8431,6643.9444,2020-08,0.7,9.2
2020-08-24,29.72098304,29.2683,29.90049528,29.16683656,62098893,2346712056.59,600036,招商银行,银行,-0.007174203748000442,False,4755.8491,6688.9647,2020-08,0.7,9.2
